id,value
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.ALCEDINIDAE.Halcyon,1.0
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.CORACIIDAE,3.0
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.CORACIIDAE.Coracias,3.0
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.MEROPIDAE,3.0
ANIMALIA.CHORDATA.AVES.CORACIIFORMES.MEROPIDAE.Merops,3.0
ANIMALIA.CHORDATA.AVES.CUCULIFORMES,3.0
ANIMALIA.CHORDATA.AVES.CUCULIFORMES.CUCULIDAE,3.0
ANIMALIA.CHORDATA.AVES.CUCULIFORMES.CUCULIDAE.Clamator,3.0
ANIMALIA.CHORDATA.AVES.CUCULIFORMES.CUCULIDAE.Cuculus,3.0
ANIMALIA.CHORDATA.AVES.FALCONIFORMES,2.4
ANIMALIA.CHORDATA.AVES.FALCONIFORMES.FALCONIDAE,2.4
ANIMALIA.CHORDATA.AVES.FALCONIFORMES.FALCONIDAE.Falco,2.4
ANIMALIA.CHORDATA.AVES.GALLIFORMES,2.706
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE,2.706
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Alectoris,2.5
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Ammoperdix,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Bonasa,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Coturnix,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Francolinus,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Lagopus,1.5
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Lyrurus,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Perdix,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Phasianus,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Tetrao,3.0
ANIMALIA.CHORDATA.AVES.GALLIFORMES.PHASIANIDAE.Tetraogallus,3.0
ANIMALIA.CHORDATA.AVES.GAVIIFORMES,2.0
ANIMALIA.CHORDATA.AVES.GAVIIFORMES.GAVIIDAE,2.0
ANIMALIA.CHORDATA.AVES.GAVIIFORMES.GAVIIDAE.Gavia,2.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES,2.636
ANIMALIA.CHORDATA.AVES.GRUIFORMES.GRUIDAE,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.GRUIDAE.Anthropoides,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.GRUIDAE.Grus,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE,2.556
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Crex,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Fulica,1.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Gallinula,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Porphyrio,3.0
