id,value
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Poa,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Pseudarrhenatherum,0.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Puccinellia,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Saccharum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Scolochloa,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Secale,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Stipa,1.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Trisetum,2.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.CYPERALES.GRAMINEAE.Triticum,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ERIOCAULALES,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ERIOCAULALES.ERIOCAULACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ERIOCAULALES.ERIOCAULACEAE.Eriocaulon,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.HYDROCHARITALES,2.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.HYDROCHARITALES.HYDROCHARITACEAE,2.667
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.HYDROCHARITALES.HYDROCHARITACEAE.Hydrocharis,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.HYDROCHARITALES.HYDROCHARITACEAE.Najas,2.333
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.HYDROCHARITALES.HYDROCHARITACEAE.Stratiotes,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.HYDROCHARITALES.HYDROCHARITACEAE.Vallisneria,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.JUNCALES,2.833
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.JUNCALES.JUNCACEAE,2.833
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.JUNCALES.JUNCACEAE.Juncus,2.818
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.JUNCALES.JUNCACEAE.Luzula,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES,2.828
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.JUNCAGINACEAE,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.JUNCAGINACEAE.Triglochin,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.POTAMOGETONACEAE,2.833
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.POTAMOGETONACEAE.Groenlandia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.POTAMOGETONACEAE.Potamogeton,2.842
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.POTAMOGETONACEAE.Ruppia,3.0
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.POTAMOGETONACEAE.Stuckenia,2.5
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.ZANNICHELLIACEAE,2.75
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.NAJADALES.ZANNICHELLIACEAE.Zannichellia,2.75
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.TYPHALES,2.9
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.TYPHALES.TYPHACEAE,2.9
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.TYPHALES.TYPHACEAE.Sparganium,2.833
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.TYPHALES.TYPHACEAE.Typha,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA,1.95
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES,2.129
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.ARALIACEAE,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.ARALIACEAE.Hedera,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE,2.115
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Ammi,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Angelica,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Apium,2.143
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Bupleurum,0.4
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Carum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Cicuta,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Crithmum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Daucus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Eryngium,2.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Foeniculum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Oenanthe,2.588
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Peucedanum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Sanicula,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Athamanta,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Berula,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Ferula,1.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Hydrocotyle,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Laserpitium,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Monizia,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Naufraga,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Petagnia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Rouya,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Seseli,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Sium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.APIALES.UMBELLIFERAE.Thorella,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES,1.404
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE,1.404
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Achillea,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Antennaria,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Arctium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Arnica,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Artemisia,2.077
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Aster,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Chamaemelum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Chiliadenus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Cichorium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Cyanus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Cynara,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Helichrysum,1.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Inula,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Leontopodium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Matricaria,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Petasites,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Rhaponticum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Santolina,2.25
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Silybum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Solidago,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Tanacetum,1.25
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Taraxacum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Tussilago,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Andryala,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Anthemis,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Argyranthemum,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Atractylis,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Bidens,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Calendula,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Canariothamnus,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Carduus,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Carlina,0.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Carthamus,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Centaurea,0.619
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Cheirolophus,-0.2
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Cirsium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Crepis,0.25
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Erigeron,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Eurybia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Hypochaeris,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Jurinea,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Lactuca,2.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Lamyropsis,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Leontodon,1.667
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Leuzea,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Onopordum,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Pericallis,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Phagnalon,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Picris,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Senecio,0.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Sonchus,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Stemmacantha,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Sventenia,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Tephroseris,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Tolpis,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ASTERALES.COMPOSITAE.Wagenitzia,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Capsella,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Cochlearia,1.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Nasturtium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Sisymbrium,2.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Alyssum,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Arabis,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Armoracia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Barbarea,2.4
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Biscutella,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Boleum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Brassica,2.25
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Braya,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Camelina,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Cardamine,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Coincya,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Coronopus,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Crambe,1.053
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Diplotaxis,2.308
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Draba,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Eruca,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Erucastrum,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Erysimum,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Iberis,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Ionopsidium,2.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Isatis,2.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Lepidium,2.636
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Murbeckiella,2.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Parolinia,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Raphanus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Rorippa,2.643
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Schivereckia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Sinapidendron,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Sinapis,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Subularia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CAPPARALES.CRUCIFERAE.Thlaspi,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES,1.404
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE,1.417
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Dianthus,1.7
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Gypsophila,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Saponaria,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Stellaria,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Arenaria,1.8
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Cerastium,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Moehringia,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Petrocoptis,1.333
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CARYOPHYLLACEAE.Silene,1.1
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE,1.267
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Beta,1.167
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Atriplex,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Bassia,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Cremnophyton,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Microcnemum,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Patellifolia,1.667
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Salicornia,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.CHENOPODIACEAE.Salsola,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.ILLECEBRACEAE,1.4
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.ILLECEBRACEAE.Herniaria,1.4
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.PORTULACACEAE,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CARYOPHYLLALES.PORTULACACEAE.Montia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CELASTRALES,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CELASTRALES.AQUIFOLIACEAE,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CELASTRALES.AQUIFOLIACEAE.Ilex,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CELASTRALES.CELASTRACEAE,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.CELASTRALES.CELASTRACEAE.Maytenus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DILLENIALES,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DILLENIALES.PAEONIACEAE,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DILLENIALES.PAEONIACEAE.Paeonia,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES.CAPRIFOLIACEAE,2.25
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES.CAPRIFOLIACEAE.Sambucus,2.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES.CAPRIFOLIACEAE.Viburnum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES.VALERIANACEAE,1.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES.VALERIANACEAE.Valeriana,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.DIPSACALES.VALERIANACEAE.Centranthus,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES,2.818
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE,2.818
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Arbutus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Arctostaphylos,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Calluna,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Chimaphila,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Erica,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Rhododendron,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.ERICALES.ERICACEAE.Vaccinium,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.EUPHORBIALES,1.286
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.EUPHORBIALES.BUXACEAE,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.EUPHORBIALES.BUXACEAE.Buxus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.EUPHORBIALES.EUPHORBIACEAE,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.EUPHORBIALES.EUPHORBIACEAE.Euphorbia,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES,2.226
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE,2.226
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Astragalus,0.7
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Ceratonia,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Galega,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Glycyrrhiza,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Medicago,2.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Melilotus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Ononis,2.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Pisum,2.667
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Trifolium,2.895
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Adenocarpus,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Anagyris,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Cicer,1.5
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Cytisus,-1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Dorycnium,0.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Genista,1.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Hedysarum,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Lathyrus,2.667
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Lens,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Lotus,0.286
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Lupinus,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Onobrychis,3.0
PLANTAE.TRACHEOPHYTA.MAGNOLIOPSIDA.FABALES.LEGUMINOSAE.Ornithopus,3.0
